data,ano,mes,modalidade,fluxo_energia,detalhe,valor_kwh
2023-09-01,2023,9,Energia Vendida,Requisitos,Energia Faturada (kWh) - A3 (69 kV),1796080
2023-09-01,2023,9,Energia Vendida,Requisitos,"Energia Faturada (kWh) - A4 (2,3 a 25 kV)",3989794
2023-09-01,2023,9,Energia Vendida,Requisitos,"Energia Faturada (kWh) - BT (Menor que 2,3 kV",9365088
2023-09-01,2023,9,Energia Entregue,Requisitos,Energia Medida (kWh),325961694
2023-09-01,2023,9,Energia Entregue,Requisitos,Energia Medida (kWh),18695188
2023-09-01,2023,9,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),6428621
2023-09-01,2023,9,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),164959457
2023-09-01,2023,9,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",154573616
2023-09-01,2023,9,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),16425863
2023-09-01,2023,9,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2269325
2023-09-01,2023,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),228503806
2023-09-01,2023,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),105711906
2023-09-01,2023,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),122791900
2023-09-01,2023,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),214792161
2023-09-01,2023,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),92000261
2023-09-01,2023,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),122791900
2023-10-01,2023,10,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),2732707
2023-10-01,2023,10,Energia Recebida,Disponibilidades,Energia Medida (kWh),1392045137
2023-10-01,2023,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1597399488
2023-10-01,2023,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),7346158
2023-10-01,2023,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),97595893
2023-10-01,2023,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1364217312
2023-10-01,2023,10,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",53889487
2023-10-01,2023,10,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",74350638
2023-10-01,2023,10,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),103418020
2023-10-01,2023,10,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",24852985
2023-10-01,2023,10,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",74350638
2023-10-01,2023,10,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),99203623
2023-10-01,2023,10,Energia Vendida,Requisitos,Energia Medida (kWh),876741582
2023-10-01,2023,10,Energia Vendida,Requisitos,Energia Faturada (kWh),914668752
2023-10-01,2023,10,Energia Vendida,Requisitos,Energia Medida (kWh),1326308
2023-10-01,2023,10,Energia Vendida,Requisitos,Energia Faturada (kWh),1333153
2023-10-01,2023,10,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),19000791
2023-10-01,2023,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",145293681
2023-10-01,2023,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",712447109
2023-10-01,2023,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",381333
2023-10-01,2023,10,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",944975
2023-10-01,2023,10,Energia Vendida,Requisitos,"Energia Faturada (kWh) - A4 (2,3 a 25 kV)",18012071
2023-10-01,2023,10,Energia Vendida,Requisitos,"Energia Faturada (kWh) - BT (Menor que 2,3 kV",9424443
2023-10-01,2023,10,Energia Entregue,Requisitos,Energia Medida (kWh),324100419
2023-10-01,2023,10,Energia Entregue,Requisitos,Energia Medida (kWh),19080050
2023-10-01,2023,10,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),6406798
2023-10-01,2023,10,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),163184525
2023-10-01,2023,10,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",154509096
2023-10-01,2023,10,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),16669210
2023-10-01,2023,10,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2410840
2023-10-01,2023,10,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),348714616
2023-10-01,2023,10,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),214837366
2023-10-01,2023,10,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),133877250
2023-10-01,2023,10,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),338217114
2023-10-01,2023,10,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),204339864
2023-10-01,2023,10,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),133877250
2023-11-01,2023,11,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),2790532
2023-11-01,2023,11,Energia Recebida,Disponibilidades,Energia Medida (kWh),1435274800
2023-11-01,2023,11,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1640426108
2023-11-01,2023,11,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),7082041
2023-11-01,2023,11,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),98449373
2023-11-01,2023,11,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1392997533
2023-11-01,2023,11,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",63016574
2023-11-01,2023,11,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",78880587
2023-11-01,2023,11,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),90715332
2023-11-01,2023,11,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",32764858
2023-11-01,2023,11,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",78880587
2023-11-01,2023,11,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),111645445
2023-11-01,2023,11,Energia Vendida,Requisitos,Energia Medida (kWh),953772387
2023-11-01,2023,11,Energia Vendida,Requisitos,Energia Faturada (kWh),981905275
2023-11-01,2023,11,Energia Vendida,Requisitos,Energia Medida (kWh),1385383
2023-11-01,2023,11,Energia Vendida,Requisitos,Energia Faturada (kWh),1397471
2023-11-01,2023,11,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),17682349
2023-11-01,2023,11,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",157895361
2023-11-01,2023,11,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",778194678
2023-11-01,2023,11,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",417862
2023-11-01,2023,11,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",967520
2023-11-01,2023,11,Energia Vendida,Requisitos,"Energia Faturada (kWh) - A4 (2,3 a 25 kV)",5034174
2023-11-01,2023,11,Energia Vendida,Requisitos,"Energia Faturada (kWh) - BT (Menor que 2,3 kV",11034542
2023-11-01,2023,11,Energia Entregue,Requisitos,Energia Medida (kWh),343971140
2023-11-01,2023,11,Energia Entregue,Requisitos,Energia Medida (kWh),21477175
2023-11-01,2023,11,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),7346158
2023-11-01,2023,11,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),169285906
2023-11-01,2023,11,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",167339076
2023-11-01,2023,11,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),18764887
2023-11-01,2023,11,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2712288
2023-11-01,2023,11,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),303751307
2023-11-01,2023,11,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),163019417
2023-11-01,2023,11,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),140731890
2023-11-01,2023,11,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),291675047
2023-11-01,2023,11,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),150943157
2023-11-01,2023,11,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),140731890
2023-12-01,2023,12,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),2909440
2023-12-01,2023,12,Energia Recebida,Disponibilidades,Energia Medida (kWh),1459685326
2023-12-01,2023,12,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),1670930118
2023-12-01,2023,12,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),7074350
2023-12-01,2023,12,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),99125021
2023-12-01,2023,12,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1424179870
2023-12-01,2023,12,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",60277082
2023-12-01,2023,12,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",80273796
2023-12-01,2023,12,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),99038618
2023-12-01,2023,12,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",29022939
2023-12-01,2023,12,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",80273796
2023-12-01,2023,12,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),109296734
2023-12-01,2023,12,Energia Vendida,Requisitos,Energia Medida (kWh),971559639
2023-12-01,2023,12,Energia Vendida,Requisitos,Energia Faturada (kWh),996421548
2023-12-01,2023,12,Energia Vendida,Requisitos,Energia Medida (kWh),1405456
2023-12-01,2023,12,Energia Vendida,Requisitos,Energia Faturada (kWh),1433656
2023-12-01,2023,12,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),16724187
2023-12-01,2023,12,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",154237300
2023-12-01,2023,12,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",800598153
2023-12-01,2023,12,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",401207
2023-12-01,2023,12,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",1004249
2023-12-01,2023,12,Energia Vendida,Requisitos,"Energia Faturada (kWh) - A4 (2,3 a 25 kV)",2488619
2023-12-01,2023,12,Energia Vendida,Requisitos,"Energia Faturada (kWh) - BT (Menor que 2,3 kV",10183023
2023-12-01,2023,12,Energia Entregue,Requisitos,Energia Medida (kWh),345647945
2023-12-01,2023,12,Energia Entregue,Requisitos,Energia Medida (kWh),21450897
2023-12-01,2023,12,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),7082041
2023-12-01,2023,12,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),169278391
2023-12-01,2023,12,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",169287513
2023-12-01,2023,12,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),18728823
2023-12-01,2023,12,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2722074
2023-12-01,2023,12,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),318194539
2023-12-01,2023,12,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),172298722
2023-12-01,2023,12,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),145895817
2023-12-01,2023,12,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),305976073
2023-12-01,2023,12,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),160080255
2023-12-01,2023,12,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),145895817
2024-01-01,2024,1,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),3198612
2024-01-01,2024,1,Energia Recebida,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),7074350
2024-01-01,2024,1,Energia Recebida,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),77819717
2024-01-01,2024,1,Energia Recebida,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1364698668
2024-01-01,2024,1,Energia Recebida,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",10092592
2024-01-01,2024,1,Energia Recebida,Disponibilidades,Energia Medida (kWh) - Total (todos os níveis de tensão),1459685326
2024-01-01,2024,1,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),7074350
2024-01-01,2024,1,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),99125021
2024-01-01,2024,1,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1424206704
2024-01-01,2024,1,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",62625418
2024-01-01,2024,1,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",75788435
2024-01-01,2024,1,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - Total (todos os níveis de tensão),1668819928
2024-01-01,2024,1,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),26834
2024-01-01,2024,1,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",31371275
2024-01-01,2024,1,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",75788435
2024-01-01,2024,1,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh) - Total (todos os níveis de tensão),107186544
2024-01-01,2024,1,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),18848393
2024-01-01,2024,1,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",141837457
2024-01-01,2024,1,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",789981119
2024-01-01,2024,1,Energia Vendida,Requisitos,Energia Medida (kWh) - Total (todos os níveis de tensão),950666970
2024-01-01,2024,1,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",417564
2024-01-01,2024,1,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",1005825
2024-01-01,2024,1,Energia Vendida,Requisitos,Energia Medida (kWh) - Total (todos os níveis de tensão),1423388
2024-01-01,2024,1,Energia Vendida,Requisitos,Energia Faturada (kWh) - A3 (69 kV),1008864
2024-01-01,2024,1,Energia Vendida,Requisitos,"Energia Faturada (kWh) - A4 (2,3 a 25 kV)",1635509
2024-01-01,2024,1,Energia Vendida,Requisitos,"Energia Faturada (kWh) - BT (Menor que 2,3 kV",-372638
2024-01-01,2024,1,Energia Vendida,Requisitos,Energia Faturada (kWh) - Total (todos os níveis de tensão),2271736
2024-01-01,2024,1,Energia Entregue,Requisitos,Energia Medida (kWh) - A1 (230 kV ou mais),7074350
2024-01-01,2024,1,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),169695605
2024-01-01,2024,1,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",175336011
2024-01-01,2024,1,Energia Entregue,Requisitos,Energia Medida (kWh) - Total (todos os níveis de tensão),352105967
2024-01-01,2024,1,Energia Entregue,Requisitos,Energia Medida (kWh) - A3 (69 kV),18808281
2024-01-01,2024,1,Energia Entregue,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",2690852
2024-01-01,2024,1,Energia Entregue,Requisitos,Energia Medida (kWh) - Total (todos os níveis de tensão),21499132
2024-01-01,2024,1,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),340852734
2024-01-01,2024,1,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),186637887
2024-01-01,2024,1,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),154214847
2024-01-01,2024,1,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),331024591
2024-01-01,2024,1,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),176809743
2024-01-01,2024,1,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),154214847
2024-02-01,2024,2,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),2813210
2024-02-01,2024,2,Energia Recebida,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),6738769
2024-02-01,2024,2,Energia Recebida,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),73616618
2024-02-01,2024,2,Energia Recebida,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1402373212
2024-02-01,2024,2,Energia Recebida,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",33050673
2024-02-01,2024,2,Energia Recebida,Disponibilidades,Energia Medida (kWh) - Total (todos os níveis de tensão),1515779273
2024-02-01,2024,2,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A1 (230 kV ou mais),6738769
2024-02-01,2024,2,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A2 (88 a 138 kV),93910502
2024-02-01,2024,2,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - A3 (69 kV),1452700143
2024-02-01,2024,2,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",83822616
2024-02-01,2024,2,Energia Injetada Total,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",76989180
2024-02-01,2024,2,Energia Injetada Total,Disponibilidades,Energia Medida (kWh) - Total (todos os níveis de tensão),1714161211
2024-02-01,2024,2,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",30355360
2024-02-01,2024,2,Geração Distribuída de Terceiros,Disponibilidades,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",76989180
2024-02-01,2024,2,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh) - Total (todos os níveis de tensão),107344540
2024-02-01,2024,2,Energia Vendida,Requisitos,Energia Medida (kWh) - A3 (69 kV),15539031
2024-02-01,2024,2,Energia Vendida,Requisitos,"Energia Medida (kWh) - A4 (2,3 a 25 kV)",140631285
2024-02-01,2024,2,Energia Vendida,Requisitos,"Energia Medida (kWh) - BT (Menor que 2,3 kV)",795452442
